t (s),V (mV);;;
0,16.849;;16,84;2,823757009
1.049,16.7867;;;#вхякн!
2.079,16.7882;;;#вхякн!
3.079,16.795;;;#вхякн!
4.083,16.7494;;;#вхякн!
5.078,16.7293;;;#вхякн!
6.078,16.7035;;;#вхякн!
7.08,16.6586;;;#вхякн!
8.079,16.6095;;;#вхякн!
9.079,16.5739;;;#вхякн!
10.079,16.5215;;;#вхякн!
11.079,16.5051;;;#вхякн!
12.079,16.4597;;;#вхякн!
13.079,16.4493;;;#вхякн!
14.079,16.4458;;;#вхякн!
15.079,16.4094;;;#вхякн!
16.078,16.3721;;;#вхякн!
17.079,16.3342;;;#вхякн!
18.079,16.2911;;;#вхякн!
19.079,16.2377;;;#вхякн!
20.079,16.2136;;16,21;2,785628336
21.078,16.1733;;;#вхякн!
22.078,16.1454;;;#вхякн!
23.079,16.0982;;;#вхякн!
24.078,16.076;;;#вхякн!
25.079,16.026;;;#вхякн!
26.079,15.9665;;;#вхякн!
27.078,15.9438;;;#вхякн!
28.079,15.9098;;;#вхякн!
29.079,15.853;;;#вхякн!
30.078,15.8498;;;#вхякн!
31.079,15.8123;;;#вхякн!
32.078,15.7825;;;#вхякн!
33.079,15.7115;;;#вхякн!
34.079,15.6995;;;#вхякн!
35.078,15.6879;;;#вхякн!
36.079,15.642;;;#вхякн!
37.079,15.6031;;;#вхякн!
38.079,15.5959;;;#вхякн!
39.078,15.4866;;;#вхякн!
40.079,15.4716;;15,47;2,738902665
41.079,15.4694;;;#вхякн!
42.078,15.4203;;;#вхякн!
43.079,15.4257;;;#вхякн!
44.079,15.3711;;;#вхякн!
45.079,15.3346;;;#вхякн!
46.078,15.3096;;;#вхякн!
47.079,15.2746;;;#вхякн!
48.079,15.2235;;;#вхякн!
49.079,15.1748;;;#вхякн!
50.078,15.1532;;;#вхякн!
51.078,15.1392;;;#вхякн!
52.079,15.1047;;;#вхякн!
53.078,15.0583;;;#вхякн!
54.078,15.0463;;;#вхякн!
55.079,14.9857;;;#вхякн!
56.079,14.9579;;;#вхякн!
57.079,14.9244;;;#вхякн!
58.078,14.9077;;;#вхякн!
59.078,14.8639;;;#вхякн!
60.079,14.8345;;14,83;2,696652156
61.079,14.7896;;;#вхякн!
62.079,14.7656;;;#вхякн!
63.079,14.72;;;#вхякн!
64.083,14.7191;;;#вхякн!
65.079,14.6698;;;#вхякн!
66.079,14.6616;;;#вхякн!
67.079,14.6215;;;#вхякн!
68.079,14.6091;;;#вхякн!
69.078,14.5753;;;#вхякн!
70.079,14.531;;;#вхякн!
71.078,14.4977;;;#вхякн!
72.078,14.47;;;#вхякн!
73.078,14.4446;;;#вхякн!
74.079,14.4076;;;#вхякн!
75.078,14.3814;;;#вхякн!
76.079,14.3261;;;#вхякн!
77.079,14.3403;;;#вхякн!
78.078,14.276;;;#вхякн!
79.079,14.2753;;;#вхякн!
80.079,14.2272;;14,42;2,668616132
81.079,14.2077;;;#вхякн!
82.079,14.1673;;;#вхякн!
83.079,14.1429;;;#вхякн!
84.079,14.1053;;;#вхякн!
85.078,14.0956;;;#вхякн!
86.079,14.0613;;;#вхякн!
87.079,14.078;;;#вхякн!
88.078,14.0158;;;#вхякн!
89.079,13.9745;;;#вхякн!
90.079,13.9508;;;#вхякн!
91.079,13.908;;;#вхякн!
92.079,13.8911;;;#вхякн!
93.078,13.8698;;;#вхякн!
94.083,13.8315;;;#вхякн!
95.078,13.7432;;;#вхякн!
96.079,13.7631;;;#вхякн!
97.078,13.7349;;;#вхякн!
98.079,13.7161;;;#вхякн!
99.079,13.6622;;;#вхякн!
100.079,13.6398;;13,63;2,612273246
101.078,13.5913;;;#вхякн!
102.079,13.5761;;;#вхякн!
103.079,13.5746;;;#вхякн!
104.078,13.5578;;;#вхякн!
105.078,13.5274;;;#вхякн!
106.078,13.5062;;;#вхякн!
107.079,13.4463;;;#вхякн!
108.079,13.4111;;;#вхякн!
109.079,13.3936;;;#вхякн!
110.078,13.379;;;#вхякн!
