t (s),V (mV);;;
0,15.6015;;15,6;2,747270914
0.968,15.5517;;;#вхякн!
1.9,15.5646;;;#вхякн!
2.862,15.5613;;;#вхякн!
3.824,15.5612;;;#вхякн!
4.821,15.5324;;;#вхякн!
5.82,15.501;;;#вхякн!
6.821,15.5099;;;#вхякн!
7.821,15.477;;;#вхякн!
8.82,15.4564;;;#вхякн!
9.821,15.4351;;;#вхякн!
10.821,15.4102;;;#вхякн!
11.821,15.3809;;;#вхякн!
12.821,15.3784;;;#вхякн!
13.82,15.3489;;;#вхякн!
14.821,15.3172;;;#вхякн!
15.821,15.2909;;;#вхякн!
16.821,15.2662;;;#вхякн!
17.82,15.2573;;;#вхякн!
18.82,15.2216;;;#вхякн!
19.821,15.1972;;15,19;2,720637317
20.821,15.1707;;;#вхякн!
21.82,15.1383;;;#вхякн!
22.82,15.1163;;;#вхякн!
23.82,15.0935;;;#вхякн!
24.821,15.0651;;;#вхякн!
25.821,15.016;;;#вхякн!
26.821,15.0084;;;#вхякн!
27.821,14.9793;;;#вхякн!
28.821,14.9595;;;#вхякн!
29.821,14.9154;;;#вхякн!
30.821,14.8966;;;#вхякн!
31.821,14.891;;;#вхякн!
32.821,14.8605;;;#вхякн!
33.821,14.8333;;;#вхякн!
34.821,14.7871;;;#вхякн!
35.821,14.7803;;;#вхякн!
36.821,14.7572;;;#вхякн!
37.821,14.731;;;#вхякн!
38.825,14.7109;;;#вхякн!
39.82,14.6918;;14,69;2,68716699
40.821,14.6631;;;#вхякн!
41.821,14.62;;;#вхякн!
42.82,14.5946;;;#вхякн!
43.821,14.5744;;;#вхякн!
44.82,14.5369;;;#вхякн!
45.821,14.5285;;;#вхякн!
46.82,14.5117;;;#вхякн!
47.821,14.4862;;;#вхякн!
48.821,14.462;;;#вхякн!
49.82,14.4364;;;#вхякн!
50.821,14.4168;;;#вхякн!
51.82,14.3777;;;#вхякн!
52.82,14.3859;;;#вхякн!
53.821,14.3512;;;#вхякн!
54.821,14.3545;;;#вхякн!
55.821,14.3167;;;#вхякн!
56.821,14.3049;;;#вхякн!
57.82,14.2797;;;#вхякн!
58.821,14.2551;;;#вхякн!
59.821,14.2332;;14,23;2,655352412
60.82,14.2127;;;#вхякн!
61.821,14.165;;;#вхякн!
62.821,14.1457;;;#вхякн!
63.821,14.1139;;;#вхякн!
64.821,14.0993;;;#вхякн!
65.82,14.0832;;;#вхякн!
66.82,14.0582;;;#вхякн!
67.821,14.0374;;;#вхякн!
68.826,14.0039;;;#вхякн!
69.82,13.9919;;;#вхякн!
70.82,13.9621;;;#вхякн!
71.821,13.9543;;;#вхякн!
72.821,13.9377;;;#вхякн!
73.821,13.9169;;;#вхякн!
74.822,13.9062;;;#вхякн!
75.821,13.8649;;;#вхякн!
76.821,13.8299;;;#вхякн!
77.82,13.802;;;#вхякн!
78.821,13.7909;;;#вхякн!
79.821,13.8382;;13,83;2,626840146
80.82,13.7606;;;#вхякн!
81.82,13.7153;;;#вхякн!
82.82,13.7038;;;#вхякн!
83.82,13.6776;;;#вхякн!
84.821,13.6591;;;#вхякн!
85.82,13.6296;;;#вхякн!
86.82,13.5922;;;#вхякн!
87.82,13.5551;;;#вхякн!
88.821,13.5586;;;#вхякн!
89.821,13.5439;;;#вхякн!
90.821,13.5281;;;#вхякн!
91.821,13.4977;;;#вхякн!
92.82,13.4918;;;#вхякн!
93.821,13.4882;;;#вхякн!
94.821,13.5027;;;#вхякн!
95.821,13.4814;;;#вхякн!
96.821,13.463;;;#вхякн!
97.821,13.4036;;;#вхякн!
98.821,13.358;;;#вхякн!
99.821,13.3813;;13,38;2,593761055
100.821,13.3319;;;#вхякн!
101.82,13.3408;;;#вхякн!
102.821,13.316;;;#вхякн!
103.821,13.2686;;;#вхякн!
104.821,13.261;;;#вхякн!
105.821,13.2498;;;#вхякн!
106.821,13.2045;;;#вхякн!
107.821,13.1998;;;#вхякн!
108.82,13.1687;;;#вхякн!
