t (s),V (mV);;;
0,4.1883;;4,19;1,432700734
0.969,4.1446;;;#вхякн!
1.903,4.0718;;;#вхякн!
2.881,4.0302;;;#вхякн!
3.881,3.9831;;;#вхякн!
4.88,3.9443;;3,94;1,371180723
5.881,3.875;;;#вхякн!
6.88,3.8562;;;#вхякн!
7.88,3.7827;;;#вхякн!
8.88,3.7287;;;#вхякн!
9.881,3.6691;;3,67;1,300191662
10.881,3.6285;;;#вхякн!
11.88,3.5885;;;#вхякн!
12.881,3.5531;;;#вхякн!
13.88,3.4791;;;#вхякн!
14.881,3.4357;;3,44;1,235471471
15.88,3.3806;;;#вхякн!
16.88,3.337;;;#вхякн!
17.881,3.2999;;;#вхякн!
18.881,3.2446;;;#вхякн!
19.88,3.2244;;3,22;1,16938136
20.88,3.1555;;;#вхякн!
21.881,3.1405;;;#вхякн!
22.883,3.1015;;;#вхякн!
23.88,3.0694;;;#вхякн!
24.881,3.0184;;3,02;1,105256831
25.881,2.9666;;;#вхякн!
26.881,2.9347;;;#вхякн!
27.881,2.9107;;;#вхякн!
28.88,2.8379;;;#вхякн!
29.88,2.8343;;2,83;1,040276712
30.881,2.7807;;;#вхякн!
31.881,2.7753;;;#вхякн!
32.881,2.7277;;;#вхякн!
33.88,2.6826;;;#вхякн!
34.88,2.6244;;;#вхякн!
35.881,2.5847;;;#вхякн!
36.88,2.5694;;;#вхякн!
37.88,2.5216;;;#вхякн!
38.88,2.4654;;;#вхякн!
39.881,2.428;;2,43;0,887891257
40.881,2.4214;;;#вхякн!
41.881,2.3966;;;#вхякн!
42.88,2.3587;;;#вхякн!
43.88,2.3274;;;#вхякн!
44.881,2.2876;;;#вхякн!
45.88,2.2605;;;#вхякн!
46.881,2.2356;;;#вхякн!
47.881,2.1784;;2,17;0,774727168
48.88,2.1936;;;#вхякн!
49.881,2.1423;;;#вхякн!
50.88,2.0873;;;#вхякн!
51.88,2.0468;;;#вхякн!
52.881,2.0661;;;#вхякн!
53.88,2.0499;;;#вхякн!
54.881,2.0372;;;#вхякн!
55.88,1.9691;;;#вхякн!
56.88,1.9162;;;#вхякн!
57.881,1.8975;;;#вхякн!
58.88,1.8744;;;#вхякн!
59.88,1.849;;1,85;0,615185639
60.881,1.8073;;;#вхякн!
61.881,1.8095;;;#вхякн!
62.88,1.7426;;;#вхякн!
63.881,1.7199;;;#вхякн!
64.88,1.695;;;#вхякн!
65.881,1.6579;;;#вхякн!
66.881,1.6209;;;#вхякн!
67.88,1.5872;;;#вхякн!
68.881,1.5813;;;#вхякн!
69.881,1.5599;;;#вхякн!
70.88,1.5148;;;#вхякн!
71.88,1.5171;;;#вхякн!
72.88,1.4882;;;#вхякн!
73.88,1.4849;;;#вхякн!
74.881,1.456;;;#вхякн!
75.881,1.4329;;;#вхякн!
76.88,1.4404;;;#вхякн!
77.88,1.3561;;;#вхякн!
78.88,1.3558;;;#вхякн!
79.881,1.2752;;1,27;0,2390169
80.881,1.2903;;;#вхякн!
81.881,1.2439;;;#вхякн!
82.88,1.2125;;;#вхякн!
83.881,1.2313;;;#вхякн!
84.881,1.21;;;#вхякн!
85.881,1.1991;;;#вхякн!
86.881,1.1694;;;#вхякн!
87.881,1.1177;;;#вхякн!
88.88,1.1326;;;#вхякн!
89.881,1.0959;;;#вхякн!
90.88,1.0568;;;#вхякн!
91.879,1.0262;;;#вхякн!
92.88,1.0321;;;#вхякн!
93.879,1.001;;;#вхякн!
94.88,0.9538;;;#вхякн!
95.881,0.9603;;;#вхякн!
96.88,0.9045;;;#вхякн!
97.881,0.9057;;;#вхякн!
98.881,0.8587;;;#вхякн!
99.88,0.8256;;0,83;-0,186329578
100.881,0.8269;;;#вхякн!
101.88,0.8239;;;#вхякн!
102.88,0.843;;;#вхякн!
103.88,0.8457;;;#вхякн!
104.88,0.7758;;;#вхякн!
105.881,0.7332;;;#вхякн!
106.88,0.7312;;;#вхякн!
107.881,0.7278;;;#вхякн!
108.881,0.6956;;;#вхякн!
109.88,0.7059;;;#вхякн!
110.881,0.6671;;;#вхякн!
111.88,0.6224;;;#вхякн!
112.88,0.6081;;;#вхякн!
113.881,0.624;;;#вхякн!
114.88,0.6158;;;#вхякн!
115.881,0.5965;;;#вхякн!
116.88,0.5571;;;#вхякн!
117.881,0.48;;0,48;-0,733969175
;;;#вхякн!
;;0,3;-1,203972804
